TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
9.90024;17161;1785;1261;524;0;15376

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Press[Pa];Type;
1.7600000e-01;0.0000000e+00;-8.0000004e-03;941;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003217e+03;7.2442314e+01;0;
1.7600000e-01;0.0000000e+00;0.0000000e+00;942;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002735e+03;6.1587685e+01;0;
1.8400000e-01;0.0000000e+00;-1.6000001e-02;943;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003363e+03;7.5744720e+01;0;
1.8400000e-01;0.0000000e+00;-8.0000004e-03;944;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003932e+03;8.8571831e+01;0;
1.8400000e-01;0.0000000e+00;0.0000000e+00;945;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001732e+03;3.8994259e+01;0;
1.9200000e-01;0.0000000e+00;-1.6000001e-02;946;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003453e+03;7.7781349e+01;0;
1.9200000e-01;0.0000000e+00;-8.0000004e-03;947;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002891e+03;6.5095490e+01;0;
1.9200000e-01;0.0000000e+00;0.0000000e+00;948;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002781e+03;6.2633114e+01;0;
2.0000000e-01;0.0000000e+00;-1.6000001e-02;949;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003835e+03;8.6383202e+01;0;
2.0000000e-01;0.0000000e+00;-8.0000004e-03;950;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004189e+03;9.4381248e+01;0;
2.0000000e-01;0.0000000e+00;0.0000000e+00;951;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001660e+03;3.7372124e+01;0;
2.0800000e-01;0.0000000e+00;-1.6000001e-02;952;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002977e+03;6.7049004e+01;0;
2.0800000e-01;0.0000000e+00;-8.0000004e-03;953;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002987e+03;6.7269119e+01;0;
2.0800000e-01;0.0000000e+00;0.0000000e+00;954;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004479e+03;1.0090760e+02;0;
2.1600001e-01;0.0000000e+00;-1.6000001e-02;955;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001953e+03;4.3971069e+01;0;
2.1600001e-01;0.0000000e+00;-8.0000004e-03;956;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003580e+03;8.0643829e+01;0;
2.1600001e-01;0.0000000e+00;0.0000000e+00;957;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003510e+03;7.9047424e+01;0;
2.2400001e-01;0.0000000e+00;-1.6000001e-02;958;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001434e+03;3.2272484e+01;0;
2.2400001e-01;0.0000000e+00;-8.0000004e-03;959;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001615e+03;3.6354889e+01;0;
2.2400001e-01;0.0000000e+00;0.0000000e+00;960;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004677e+03;1.0536929e+02;0;
2.3199999e-01;0.0000000e+00;-1.6000001e-02;961;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002223e+03;5.0048626e+01;0;
2.3199999e-01;0.0000000e+00;-8.0000004e-03;962;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004695e+03;1.0579621e+02;0;
2.3199999e-01;0.0000000e+00;0.0000000e+00;963;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003018e+03;6.7970764e+01;0;
2.3999999e-01;0.0000000e+00;-1.6000001e-02;964;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003094e+03;6.9690529e+01;0;
2.3999999e-01;0.0000000e+00;-8.0000004e-03;965;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003585e+03;8.0740166e+01;0;
2.3999999e-01;0.0000000e+00;0.0000000e+00;966;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003685e+03;8.2997276e+01;0;
2.4800000e-01;0.0000000e+00;-1.6000001e-02;967;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003430e+03;7.7258423e+01;0;
2.4800000e-01;0.0000000e+00;-8.0000004e-03;968;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003943e+03;8.8833374e+01;0;
2.4800000e-01;0.0000000e+00;0.0000000e+00;969;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001095e+03;2.4644936e+01;0;
2.5600001e-01;0.0000000e+00;-1.6000001e-02;970;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003982e+03;8.9700607e+01;0;
2.5600001e-01;0.0000000e+00;-8.0000004e-03;971;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003442e+03;7.7519890e+01;0;
2.5600001e-01;0.0000000e+00;0.0000000e+00;972;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002220e+03;4.9993622e+01;0;
2.6400000e-01;0.0000000e+00;-1.6000001e-02;973;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003661e+03;8.2474281e+01;0;
2.6400000e-01;0.0000000e+00;-8.0000004e-03;974;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004337e+03;9.7713127e+01;0;
2.6400000e-01;0.0000000e+00;0.0000000e+00;975;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003010e+03;6.7791908e+01;0;
2.7200001e-01;0.0000000e+00;-1.6000001e-02;976;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003282e+03;7.3914597e+01;0;
2.7200001e-01;0.0000000e+00;-8.0000004e-03;977;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003515e+03;7.9171280e+01;0;
2.7200001e-01;0.0000000e+00;0.0000000e+00;978;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002057e+03;4.6322224e+01;0;
2.8000000e-01;0.0000000e+00;-1.6000001e-02;979;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002399e+03;5.4022942e+01;0;
2.8000000e-01;0.0000000e+00;-8.0000004e-03;980;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002996e+03;6.7461723e+01;0;
2.8000000e-01;0.0000000e+00;0.0000000e+00;981;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0005256e+03;1.1845448e+02;0;
2.8799999e-01;0.0000000e+00;-1.6000001e-02;982;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002155e+03;4.8508518e+01;0;
2.8799999e-01;0.0000000e+00;-8.0000004e-03;983;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004012e+03;9.0388901e+01;0;
2.8799999e-01;0.0000000e+00;0.0000000e+00;984;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004400e+03;9.9131325e+01;0;
2.9600000e-01;0.0000000e+00;-1.6000001e-02;985;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001959e+03;4.4108562e+01;0;
2.9600000e-01;0.0000000e+00;-8.0000004e-03;986;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001447e+03;3.2574871e+01;0;
2.9600000e-01;0.0000000e+00;0.0000000e+00;987;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004429e+03;9.9792252e+01;0;
3.0399999e-01;0.0000000e+00;-1.6000001e-02;988;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002244e+03;5.0516171e+01;0;
3.0399999e-01;0.0000000e+00;-8.0000004e-03;989;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003901e+03;8.7883568e+01;0;
3.0399999e-01;0.0000000e+00;0.0000000e+00;990;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0005136e+03;1.1574065e+02;0;
3.1200001e-01;0.0000000e+00;-1.6000001e-02;991;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002823e+03;6.3568523e+01;0;
3.1200001e-01;0.0000000e+00;-8.0000004e-03;992;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003719e+03;8.3768036e+01;0;
3.1200001e-01;0.0000000e+00;0.0000000e+00;993;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004490e+03;1.0116923e+02;0;
3.1999999e-01;0.0000000e+00;-1.6000001e-02;994;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003132e+03;7.0529800e+01;0;
3.1999999e-01;0.0000000e+00;-8.0000004e-03;995;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003138e+03;7.0681145e+01;0;
3.1999999e-01;0.0000000e+00;0.0000000e+00;996;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003246e+03;7.3102768e+01;0;
3.2800001e-01;0.0000000e+00;-1.6000001e-02;997;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004114e+03;9.2687889e+01;0;
3.2800001e-01;0.0000000e+00;-8.0000004e-03;998;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003652e+03;8.2254066e+01;0;
3.2800001e-01;0.0000000e+00;0.0000000e+00;999;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002932e+03;6.6030960e+01;0;
3.3600000e-01;0.0000000e+00;-1.6000001e-02;1000;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003685e+03;8.2997276e+01;0;
3.3600000e-01;0.0000000e+00;-8.0000004e-03;1001;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004096e+03;9.2274887e+01;0;
3.3600000e-01;0.0000000e+00;0.0000000e+00;1002;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003237e+03;7.2910133e+01;0;
3.4400001e-01;0.0000000e+00;-1.6000001e-02;1003;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003160e+03;7.1176468e+01;0;
3.4400001e-01;0.0000000e+00;-8.0000004e-03;1004;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003956e+03;8.9122444e+01;0;
3.4400001e-01;0.0000000e+00;0.0000000e+00;1005;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003130e+03;7.0502281e+01;0;
3.5200000e-01;0.0000000e+00;-1.6000001e-02;1006;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002596e+03;5.8451572e+01;0;
3.5200000e-01;0.0000000e+00;-8.0000004e-03;1007;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002997e+03;6.7489243e+01;0;
3.5200000e-01;0.0000000e+00;0.0000000e+00;1008;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003506e+03;7.8978615e+01;0;
3.6000001e-01;0.0000000e+00;-1.6000001e-02;1009;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003389e+03;7.6322670e+01;0;
3.6000001e-01;0.0000000e+00;-8.0000004e-03;1010;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003958e+03;8.9163742e+01;0;
3.6000001e-01;0.0000000e+00;0.0000000e+00;1011;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003602e+03;8.1125519e+01;0;
3.6800000e-01;0.0000000e+00;-1.6000001e-02;1012;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003508e+03;7.9006134e+01;0;
3.6800000e-01;0.0000000e+00;-8.0000004e-03;1013;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004602e+03;1.0368921e+02;0;
3.6800000e-01;0.0000000e+00;0.0000000e+00;1014;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002927e+03;6.5907150e+01;0;
3.7599999e-01;0.0000000e+00;-1.6000001e-02;1015;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003047e+03;6.8617386e+01;0;
3.7599999e-01;0.0000000e+00;-8.0000004e-03;1016;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003762e+03;8.4731499e+01;0;
3.7599999e-01;0.0000000e+00;0.0000000e+00;1017;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002980e+03;6.7117790e+01;0;
3.8400000e-01;0.0000000e+00;-1.6000001e-02;1018;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003313e+03;7.4616364e+01;0;
3.8400000e-01;0.0000000e+00;-8.0000004e-03;1019;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003400e+03;7.6584129e+01;0;
3.8400000e-01;0.0000000e+00;0.0000000e+00;1020;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0004822e+03;1.0866083e+02;0;
3.9199999e-01;0.0000000e+00;-1.6000001e-02;1021;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002758e+03;6.2110397e+01;0;
3.9199999e-01;0.0000000e+00;-8.0000004e-03;1022;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003367e+03;7.5827286e+01;0;
3.9199999e-01;0.0000000e+00;0.0000000e+00;1023;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0005092e+03;1.1474885e+02;0;
4.0000001e-01;0.0000000e+00;-1.6000001e-02;1024;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001462e+03;3.2918491e+01;0;
4.0000001e-01;0.0000000e+00;-8.0000004e-03;1025;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001863e+03;4.1950020e+01;0;
4.0000001e-01;0.0000000e+00;0.0000000e+00;1026;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0007784e+03;1.7554530e+02;0;
4.0799999e-01;0.0000000e+00;-1.6000001e-02;1027;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0000903e+03;2.0330215e+01;0;
4.0799999e-01;0.0000000e+00;-8.0000004e-03;1028;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003035e+03;6.8342224e+01;0;
4.0799999e-01;0.0000000e+00;0.0000000e+00;1029;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0006374e+03;1.4368730e+02;0;
4.1600001e-01;0.0000000e+00;-1.6000001e-02;1030;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0001779e+03;4.0039059e+01;0;
4.1600001e-01;0.0000000e+00;-8.0000004e-03;1031;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003238e+03;7.2923897e+01;0;
4.1600001e-01;0.0000000e+00;0.0000000e+00;1032;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0006247e+03;1.4082002e+02;0;
4.2399999e-01;0.0000000e+00;-1.6000001e-02;1033;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002485e+03;5.5948368e+01;0;
4.2399999e-01;0.0000000e+00;-8.0000004e-03;1034;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003625e+03;8.1648499e+01;0;
4.2399999e-01;0.0000000e+00;0.0000000e+00;1035;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0005116e+03;1.1528607e+02;0;
4.3200001e-01;0.0000000e+00;-1.6000001e-02;1036;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0002999e+03;6.7544273e+01;0;
4.3200001e-01;0.0000000e+00;-8.0000004e-03;1037;0.0000000e+00;0.0000000e+00;0.0000000e+00;1.0003766e+03;8.4827843e+01;0;
